Project Name,Enbloced,Land Size,Master Plan GFA,Plot Ratio,Postal Code,Property Type,Tenure,Planning Area,District,Age,Number of Units,Average Price,Historical High,Historical Low,Distance to MRT,Enbloc Probability,En Bloc Likelihood
ADAM PLACE,0,2511.0,3515.0,1.4,289880,0,1, Bukit Timah,11,51.0,24.0,1675.0,1675.0,503.0,0.370352594526703,0.3150808337418547,Unlikely
ADRIA,0,4228.0,11862.0,2.81,309466,0,1, Novena,11,30.0,15.0,2039.0,2148.0,1449.0,0.5200267070421004,0.0845034838045395,Very Unlikely
AFFINITY AT SERANGOON,0,27584.0,77236.0,2.8,554304,0,0, Serangoon,19,39.48150357995227,152.0,1668.0,1842.0,1176.0,1.345042555713963,0.02638229204110268,Very Unlikely
AFFLUENCE COURT,0,1174.0,21270.96451425247,2.2073144876325084,539960,0,1, Hougang,19,53.0,7.0,961.0,993.0,310.0,0.8931132827664234,0.4956266661347951,Possible
AIRSTREAM,0,137.0,385.0,2.8,327994,0,1, Kallang,12,31.0,7.0,1508.0,1687.0,989.0,0.7173099484307184,0.2033893935015177,Unlikely
ALBA,0,3852.0,10787.0,2.8,229743,0,1, Newton,9,28.0,5.0,4098.0,4098.0,2068.0,0.5783722691239878,0.0018079793384293528,Very Unlikely
ALEGRIA,0,870.0,1220.0,1.4,307669,0,1, Novena,11,38.0,12.0,1573.0,1573.0,685.0,0.5308872303691873,0.28001723609762647,Unlikely
ALESSANDREA,0,3652.0,10227.0,2.8,159967,0,1, Bukit Merah,3,40.0,15.0,1612.0,1686.0,488.0,0.650015463193412,0.14476906911621007,Very Unlikely
ALEX RESIDENCES,0,6501.0,31857.0,4.9,158744,0,0, Bukit Merah,3,26.0,429.0,2008.0,2289.0,1341.0,0.2673859887940279,0.10178054546608727,Very Unlikely
ALEXIS,0,3359.0,10078.0,3.0,159948,0,1, Queenstown,3,31.0,293.0,1677.0,2084.0,842.0,0.4278228747258598,0.13726156531720984,Very Unlikely
ALLSWORTH PARK,0,17383.0,36505.0,2.1,278637,1,0, Bukit Timah,10,58.0,17.0,1853.0,2042.0,445.0,0.98188219892387,0.05024069392759178,Very Unlikely
ALPHA APARTMENTS,0,1663.0,2329.0,1.4,427037,0,1, Marine Parade,15,38.0,22.0,1129.0,1129.0,390.0,0.9147816166676068,0.4490741818119058,Possible
ALTEZ,0,3036.0,25504.0,8.4,79717,1,0, Downtown Core,2,29.0,28.0,1994.0,3351.0,1600.0,0.2278678678891532,0.0011988648773444957,Very Unlikely
AMANINDA,0,4860.0,6804.0,1.4,307674,1,1, Novena,11,38.0,7.0,1713.0,1842.0,461.0,0.5410317700615066,0.09786927435256361,Very Unlikely
AMARANDA GARDENS,0,11183.0,23487.0,2.1,554773,1,1, Serangoon,19,39.0,189.0,1810.0,1810.0,414.0,0.3951700130883197,0.13013294554196136,Very Unlikely
AMARYLLIS VILLE,0,12332.0,34769.0,2.82,307953,1,0, Novena,11,39.0,311.0,1838.0,2020.0,609.0,0.4664521091011573,0.09397263157158439,Very Unlikely
AMBER 45,0,6490.0,21270.96451425247,2.2073144876325084,439886,0,1, Marine Parade,15,23.0,139.0,2618.0,2618.0,1967.0,1.553565174880498,0.04931414603760906,Very Unlikely
AMBER POINT,0,8168.0,22870.0,2.8,439845,1,1, Marine Parade,15,52.0,1.0,1696.0,1696.0,479.0,1.523938492567265,0.16095678242869246,Very Unlikely
AMBER RESIDENCES,0,5442.0,15237.0,2.8,439888,1,1, Marine Parade,15,32.0,114.0,1889.0,2058.0,970.0,1.567254326345494,0.0902878957931873,Very Unlikely
AMBER SKYE,0,2117.0,5929.0,2.8,439853,0,1, Marine Parade,15,26.0,19.0,2262.0,2503.0,1532.0,1.432221623574837,0.04133559066396392,Very Unlikely
AMO RESIDENCE,0,12679.0,31699.0,3.5,569417,0,0, Ang Mo Kio,20,39.48150357995227,372.0,2114.0,2406.0,1890.0,0.5578510225357136,0.19933866810188264,Very Unlikely
APLETON VIEW,0,1580.0,4423.0,2.8,308323,0,1, Novena,11,40.0,37.0,1744.0,1997.0,647.0,0.2953824977738381,0.10524851885055818,Very Unlikely
APOLLO GARDENS,0,351.0,21270.96451425247,2.2073144876325084,486992,0,1, Tampines,16,59.0,114.0,1056.0,1117.0,310.0,0.5435720760037903,0.607133012232363,Likely
AQUARINE GARDENS,0,869.0,1400.0,1.61,455225,0,1, Bedok,15,39.0,12.0,1406.0,1406.0,476.0,1.182184516391381,0.3307663935963766,Unlikely
AQUARIUS BY THE PARK,0,40608.0,85276.0,2.1,478926,1,0, Bedok,16,42.0,72.0,1079.0,1208.0,328.0,0.4057484520971964,0.02386550768410532,Very Unlikely
AQUENE,0,1143.0,1601.0,1.4,426341,0,1, Bedok,15,35.0,22.0,1311.0,1358.0,693.0,0.8496374902073052,0.3608571553718996,Unlikely
ARCHIPELAGO,0,45623.0,63873.0,1.4,479267,1,0, Bedok,16,28.0,577.0,1321.0,1503.0,633.0,0.4299242713487841,0.14368796207563303,Very Unlikely
ARDMORE II,0,8254.0,23111.0,2.8,259947,1,1, Newton,10,33.0,118.0,3088.0,3599.0,1600.0,0.730460422445679,0.002840903842814496,Very Unlikely
ARDMORE PARK,0,32063.0,89631.0,2.8,259955,1,1, Newton,10,42.0,33.0,4121.0,4881.0,1057.0,0.7007187808256088,3.978511846869306e-06,Very Unlikely
ARDMORE THREE,0,5108.0,14291.0,2.8,259950,1,1, Newton,10,29.0,84.0,3616.0,4335.0,2882.0,0.6399795994954081,0.0017651956479458842,Very Unlikely
ARIVA ON SHAN SERVICED RESIDENCE,0,9256.203754831584,21270.96451425247,2.2073144876325084,328105,0,1, Novena,12,39.48150357995227,124.71927846674184,3943.0,3943.0,3943.0,0.5590987703576332,0.04095544597574252,Very Unlikely
ARTHUR 118,0,2262.0,4749.0,2.1,439827,0,1, Marine Parade,15,37.0,55.0,1897.0,1903.0,517.0,1.013573011672976,0.1302052782004816,Very Unlikely
ARTHUR MANSIONS,0,4071.0,8719.0,2.14,439829,1,1, Marine Parade,15,50.0,41.0,1601.0,1601.0,493.0,0.9607978431418176,0.3164766176259465,Unlikely
Artra,0,8399.0,41153.0,4.9,158736,0,0, Bukit Merah,3,23.0,4.0,2130.0,2317.0,1467.0,0.0693513545527604,0.011476405306003797,Very Unlikely
ASCENTIA SKY,0,8559.0,41939.0,4.9,158748,1,0, Bukit Merah,3,30.0,373.0,1726.0,1985.0,1055.0,0.1550188059993363,0.09816938509629092,Very Unlikely
ASPEN HEIGHTS,0,31987.0,89564.0,2.8,238307,1,0, River Valley,9,45.0,66.0,2023.0,2243.0,574.0,0.4392815018476399,0.002584651475739208,Very Unlikely
ASPEN LINQ,0,164.0,459.0,2.8,239669,0,0, River Valley,9,27.0,18.0,1490.0,2220.0,1350.0,0.5535535416669233,0.0527042930632296,Very Unlikely
ASPEN LOFT,0,1968.0,2755.0,1.4,427317,0,1, Geylang,15,38.0,29.0,1194.0,1239.0,420.0,0.5659430209130634,0.38431484700949936,Unlikely
ASTOR GREEN,0,14926.0,31345.0,2.1,597590,1,0, Bukit Timah,21,48.0,17.0,1332.0,1530.0,325.0,0.7015519090380469,0.10530278105104293,Very Unlikely
ASTRID MEADOWS,0,54979.0,76970.0,1.4,269257,1,1, Bukit Timah,10,53.0,28.0,2163.0,2295.0,532.0,0.8486586029627813,0.004128844820189252,Very Unlikely
ASTRIDVILLE,0,4282.0,21270.96451425247,2.2073144876325084,268614,1,1, Bukit Timah,10,58.0,18.0,1573.0,1573.0,506.0,1.080424543426956,0.29280924414004983,Unlikely
ATLASSIA,0,1300.0,3901.0,3.0,427754,0,1, Paya Lebar,15,39.48150357995227,31.0,2084.0,2206.0,1901.0,0.7651070606241971,0.248232445222762,Unlikely
ATTITUDE AT KIM YAM,0,535.0,1700.0,3.17,239319,0,0, River Valley,9,32.0,33.0,2188.0,2323.0,1151.0,0.5280695060929386,0.072229148476218,Very Unlikely
AURA 83,0,1435.0,2009.0,1.4,429247,0,1, Marine Parade,15,28.0,51.0,1622.0,1704.0,980.0,1.035486382743863,0.20720944403202224,Unlikely
AURALIS,0,2670.0,3737.0,1.4,423423,0,1, Bedok,15,30.0,56.0,1535.0,1573.0,1152.0,1.271501161170977,0.3224733909756857,Unlikely
AVA TOWERS,0,5996.0,16790.0,2.8,329949,0,1, Novena,12,50.0,124.0,1330.0,1330.0,285.0,0.905687237373134,0.4177226387578249,Possible
AVALON,0,8168.0,13069.0,1.6,259985,1,1, Tanglin,10,44.0,82.0,2219.0,2338.0,855.0,0.8219767688754127,0.07152609962959867,Very Unlikely
Avenue South Residence,0,22852.0,84551.0,3.5,168872,0,0, Bukit Merah,3,39.48150357995227,174.0,2335.0,2623.0,1696.0,1.131370972242722,0.0056069049968488745,Very Unlikely
AVILA GARDENS,0,35120.0,49168.0,1.4,509732,1,1, Pasir Ris,17,48.0,347.0,1179.0,2252.0,255.0,1.313784202391853,0.016531611988265898,Very Unlikely
AVON PARK,0,15023.0,42066.0,2.8,357741,1,1, Toa Payoh,13,52.0,179.0,1420.0,1470.0,271.0,0.1166906962661498,0.18876018568430306,Very Unlikely
AZALEA PARK CONDOMINIUM,0,31096.0,43535.0,1.4,509725,1,0, Pasir Ris,17,47.0,316.0,1047.0,1149.0,360.0,1.087738923196053,0.393202276539151,Unlikely
BALCON EAST,0,2586.0,3620.0,1.4,466519,0,1, Bedok,16,32.0,37.0,1437.0,1464.0,611.0,1.45489651563024,0.25903102876923245,Unlikely
BALESTIER 288,0,73.0,220.0,3.0,329731,0,1, Novena,12,39.0,11.0,1069.0,1129.0,383.0,1.037950209595696,0.45715507704414654,Possible
BALESTIER PLAZA,0,3799.0,11396.0,3.0,329802,0,1, Novena,12,60.0,77.0,1177.0,1177.0,305.0,0.8323821626339714,0.6418260203089415,Likely
BALESTIER POINT,0,6126.0,18378.0,3.0,329727,0,1, Novena,12,57.0,68.0,1081.0,1157.0,278.0,0.9489926168197824,0.5126895594608246,Possible
BALLOTA PARK CONDOMINIUM,0,36860.0,51606.0,1.4,507079,1,1, Pasir Ris,17,43.0,365.0,943.0,992.0,324.0,1.572688771164554,0.40467974876527163,Possible
BALMORAL 8,0,4435.0,7096.0,1.6,259792,1,1, Newton,10,40.0,4.0,2173.0,2173.0,679.0,0.6872426751005923,0.07172291394290124,Very Unlikely
BALMORAL CREST,0,1524.0,2439.0,1.6,259882,0,1, Newton,10,41.0,24.0,1904.0,2004.0,927.0,0.5915271546856611,0.1641643531238939,Very Unlikely
BALMORAL GATE,0,3432.0,7207.0,2.1,259811,1,1, Tanglin,10,49.0,57.0,2049.0,2184.0,601.0,0.6689492454046155,0.10995502882640962,Very Unlikely
BALMORAL HEIGHTS,0,2378.0,3807.0,1.6,259928,1,1, Newton,10,39.0,44.0,2203.0,3242.0,839.0,0.4722848678909836,0.0037738918839927715,Very Unlikely
BALMORAL HILLS,0,5404.0,8647.0,1.6,259844,1,1, Tanglin,10,35.0,62.0,2332.0,2358.0,929.0,0.4749600294682408,0.056555915366338624,Very Unlikely
BALMORAL PLAZA,0,4145.0,8703.0,2.1,259708,0,1, Newton,10,49.0,7.0,1303.0,1452.0,467.0,0.5356530738956271,0.3072637476236135,Unlikely
BALMORAL POINT,0,5229.0,10982.0,2.1,259806,0,1, Tanglin,10,69.0,31.0,1754.0,1754.0,541.0,0.7033618872418113,0.43369101366984386,Possible
BALMORAL RESIDENCES,0,8579.0,13728.0,1.6,259905,1,1, Newton,10,42.0,65.0,2080.0,2225.0,841.0,0.4662860216603761,0.07208499974676595,Very Unlikely
BALMORAL TOWER,0,5007.0,10514.0,2.1,259808,1,1, Tanglin,10,60.0,34.0,1602.0,1602.0,499.0,0.682526322334023,0.4050060885384325,Possible
BANYAN CONDOMINIUM,0,12630.0,17682.0,1.4,119744,1,1, Queenstown,5,48.0,14.0,1188.0,1252.0,347.0,0.3920064504311828,0.2976338644653823,Unlikely
BARTLEY RESIDENCES,0,22094.0,61865.0,2.8,536558,1,0, Serangoon,19,28.0,72.0,1526.0,1724.0,1001.0,0.1557020414019895,0.019967626548296393,Very Unlikely
BARTLEY RIDGE,0,20775.0,72712.0,3.5,368055,1,0, Toa Payoh,13,27.0,868.0,1606.0,1843.0,996.0,0.2539115562622146,0.2429168695846737,Unlikely
BARTLEY VUE,0,4667.0,9800.0,2.2073144876325084,538310,0,0, Toa Payoh,19,39.48150357995227,115.0,1955.0,2205.0,1725.0,0.5307432626272374,0.21455298326759417,Unlikely
BASSEIN COURT,0,1779.0,4928.0,2.77,309836,0,1, Novena,11,50.0,28.0,1465.0,1465.0,411.0,0.5554897936480117,0.3875490931902684,Unlikely
BAYOU RESIDENCE,0,1764.0,2477.0,1.4,534957,0,1, Serangoon,19,35.0,29.0,1092.0,1316.0,622.0,0.3932565102667739,0.32700561619935575,Unlikely
BAYSHORE PARK,0,44817.0,125487.0,2.8,469977,1,0, Bedok,16,57.0,183.0,1209.0,1348.0,263.0,1.556471137922572,0.011925569309177552,Very Unlikely
BAYVILLE CONDOMINIUM,0,4764.0,6669.0,1.4,118166,1,1, Queenstown,5,47.0,63.0,1163.0,1200.0,338.0,0.6790426718258262,0.4873000125982252,Possible
BAYWATER,0,9168.0,22917.0,2.5,479240,1,0, Bedok,16,37.0,232.0,1176.0,1289.0,312.0,0.1114181709807978,0.31578974389624503,Unlikely
Baywind Residences,0,9256.203754831584,21270.96451425247,2.2073144876325084,425248,0,1, Bedok,15,39.48150357995227,24.0,2070.0,2155.0,1953.0,1.16343583863524,0.16036978688685705,Very Unlikely
BEACON HEIGHTS,0,5903.0,7925.0,1.34,328689,1,0, Kallang,12,31.0,212.0,1359.0,1515.0,650.0,0.7777245242925718,0.32212455644542615,Unlikely
BEAUFORT ON NASSIM,0,4213.0,5898.0,1.4,258380,1,1, Tanglin,10,35.0,3.0,2842.0,3600.0,1936.0,0.9777498693263114,0.004471765816785618,Very Unlikely
BEAUTY WORLD CENTRE,0,12912.0,38735.0,3.0,588177,0,0, Bukit Timah,21,39.48150357995227,8.0,1008.0,1020.0,203.0,0.1503150846800843,0.15824347788705231,Very Unlikely
BEAUTY WORLD PLAZA,0,2306.0,6917.0,3.0,588176,0,0, Bukit Timah,21,61.0,3.0,1495.0,1495.0,375.0,0.0823970826711953,0.45441134414296425,Possible
BEAVERTON COURT,0,7450.0,15646.0,2.1,276958,1,1, Bukit Timah,10,59.0,54.0,1651.0,1651.0,278.0,0.592050516106534,0.281965445203951,Unlikely
BEDOK COURT,0,34243.0,71930.0,2.1,469296,1,0, Bedok,16,58.0,28.0,934.0,1048.0,145.0,0.578033152451572,0.08948068502747057,Very Unlikely
BEDOK RESIDENCES,0,24902.0,87158.0,3.5,465494,1,0, Bedok,16,28.0,583.0,1606.0,1758.0,982.0,0.1892739317469735,0.06376222244445826,Very Unlikely
BEDOK SHOPPING COMPLEX,0,16892.0,23648.0,1.4,469438,0,0, Bedok,16,66.0,33.0,280.0,641.0,107.0,0.5675726515504079,0.6976676794600731,Likely
BELLA CASITA,0,1114.0,3119.0,2.8,438610,0,1, Geylang,15,31.0,57.0,1542.0,1620.0,1052.0,0.7230502783971059,0.2835208022892996,Unlikely
BELLA VISTA,0,928.0,1299.0,1.4,358227,0,1, Serangoon,13,34.0,16.0,1356.0,1356.0,656.0,0.5519579412951476,0.3434863300150486,Unlikely
BELLE VUE RESIDENCES,0,23004.0,32205.0,1.4,238590,1,1, River Valley,9,33.0,176.0,2029.0,3185.0,1199.0,0.4753421173790059,0.0021572637254400513,Very Unlikely
BELMOND GREEN,0,15220.0,24320.0,1.6,259799,1,1, Tanglin,10,39.0,211.0,2297.0,2406.0,690.0,0.7287047153407913,0.04387526200058022,Very Unlikely
BELMONDO VIEW,0,1088.0,3045.0,2.8,328369,0,1, Novena,12,41.0,22.0,1620.0,1620.0,439.0,0.8794026745303001,0.2332523632855223,Unlikely
BENG TONG MANSION,0,138.0,415.0,3.0,437029,1,1, Marine Parade,15,39.48150357995227,124.71927846674184,2014.0,2153.0,643.0,0.7209353266913043,0.13563398136596272,Very Unlikely
BERKELEY RESIDENCES,0,1126.0,1576.0,1.4,425141,0,1, Bedok,15,28.0,22.0,1529.0,1636.0,1100.0,1.312257296882017,0.23711970723112122,Unlikely
BEVERLY HILL,0,13832.0,29044.0,2.1,249570,1,1, Tanglin,10,60.0,88.0,2367.0,2462.0,556.0,0.9599216190264218,0.04809319622879865,Very Unlikely
BIJOU,0,3680.0,5147.0,1.4,119554,0,1, Queenstown,5,25.0,12.0,2110.0,2538.0,1709.0,0.0834720409268303,0.03428526947138796,Very Unlikely
BINJAI PARK,0,1756.0,21270.96451425247,2.2073144876325084,588627,1,0, Bukit Timah,21,39.48150357995227,124.71927846674184,1592.0,1616.0,552.0,0.8409349743702914,0.20026919118271136,Unlikely
BIRCHWOOD MANSIONS,0,2809.0,7866.0,2.8,329504,0,1, Novena,12,53.0,24.0,1231.0,1231.0,393.0,0.8305060008524646,0.5256478307643475,Possible
BIRMINGHAM MANSIONS,0,2817.0,7877.0,2.8,307682,0,1, Novena,11,45.0,65.0,1802.0,1830.0,535.0,0.3243344441031585,0.1929517565916634,Very Unlikely
BISHAN 8,0,13603.0,21765.0,1.6,574044,1,0, Bishan,20,43.0,2.0,1422.0,1555.0,458.0,0.2443172627499392,0.12446667592409547,Very Unlikely
BISHAN PARK CONDOMINIUM,0,25065.0,52628.0,2.1,575567,1,0, Bishan,20,49.0,32.0,1157.0,1250.0,267.0,0.3492213721914174,0.09478313060434998,Very Unlikely
BISHAN POINT,0,6800.0,19041.0,2.8,579653,1,0, Bishan,20,38.0,164.0,1290.0,1400.0,392.0,0.4066243035968238,0.26843012556956275,Unlikely
BISHOPSGATE RESIDENCES,0,6937.0,9000.0,1.3,247676,1,1, Tanglin,10,31.0,31.0,3840.0,3913.0,3174.0,1.057103116864493,0.012594560450143585,Very Unlikely
BLISS LOFT,0,1033.0,2865.0,2.77,328933,0,1, Novena,12,31.0,48.0,1231.0,1584.0,786.0,1.058451849879566,0.19555827513307045,Very Unlikely
BLISS REGALIA,0,447.0,626.0,1.4,217920,0,1, Kallang,8,34.0,8.0,1005.0,1378.0,688.0,0.4284280376641074,0.26458638291689246,Unlikely
BLU CORAL,0,4863.0,6994.0,1.44,425562,1,1, Bedok,15,34.0,79.0,1171.0,1439.0,520.0,0.9422412697137414,0.2333016247149725,Unlikely
BLUE HORIZON,0,24894.0,69703.0,2.8,128045,1,0, Clementi,5,38.0,616.0,1253.0,1394.0,416.0,2.001955090576062,0.2532532651932584,Unlikely
BLUWATERS,0,2672.0,3741.0,1.4,506961,0,0, Pasir Ris,17,36.0,45.0,1034.0,1269.0,322.0,1.720772616490509,0.2988590580882731,Unlikely
BLUWATERS 2,0,4496.0,6295.0,1.4,509456,1,0, Pasir Ris,17,33.0,71.0,1015.0,1120.0,571.0,1.806416185285734,0.43711165055871065,Possible
BOAT QUAY CONSERVATION AREA,0,9256.203754831584,21270.96451425247,2.2073144876325084,48818,0,0, Singapore River,1,39.48150357995227,124.71927846674184,5695.0,5695.0,5695.0,0.668600358221676,0.004675631746182506,Very Unlikely
BOATHOUSE RESIDENCES,0,13000.0,45501.0,3.5,534042,1,0, Hougang,19,28.0,493.0,1207.0,1289.0,703.0,0.942674968696928,0.38357737158864963,Unlikely
BOON COURT,0,2091.0,2928.0,1.4,423992,0,1, Geylang,15,67.0,12.0,856.0,922.0,236.0,0.5477336823567492,0.8118607390033709,Very Likely
BOON TECK APARTMENTS,0,1334.0,3736.0,2.8,329609,0,1, Novena,12,53.0,24.0,1220.0,1220.0,384.0,0.6989995859987188,0.5712543660375049,Possible
BOON TECK TOWER,0,5426.0,15193.0,2.8,329608,1,1, Novena,12,59.0,124.71927846674184,1207.0,1207.0,311.0,0.6299430333895242,0.6253561826902819,Likely
BOONVIEW,0,10186.0,21717.0,2.13,574036,1,1, Bishan,20,40.0,12.0,1654.0,1654.0,510.0,0.4053284620763052,0.1109566267647488,Very Unlikely
BOTANIC GARDENS MANSION,0,9477.0,13268.0,1.4,257718,0,1, Tanglin,10,39.48150357995227,112.0,2048.0,2166.0,416.0,1.517518513395527,0.06049948823460075,Very Unlikely
BOTANIC GARDENS VIEW,0,13902.0,19467.0,1.4,257717,0,1, Tanglin,10,39.48150357995227,144.0,2186.0,2521.0,475.0,1.491422208170733,0.02090767532778846,Very Unlikely
BOTANIKA,0,3984.0,5577.0,1.4,258853,0,1, Tanglin,10,35.0,34.0,2237.0,2498.0,1310.0,0.8547809379503869,0.051773668194573894,Very Unlikely
BOTANIQUE AT BARTLEY,0,20078.0,56217.0,2.8,533866,1,0, Serangoon,19,24.0,797.0,1696.0,1828.0,1049.0,0.312460733129051,0.32051585580056313,Unlikely
BOTANNIA,0,37717.0,60347.0,1.6,127647,1,0, Clementi,5,34.0,493.0,1442.0,1609.0,488.0,1.352583180278321,0.1138489707633267,Very Unlikely
BOULEVARD 88,0,10275.0,43154.0,4.2,248655,1,1, Orchard,10,39.48150357995227,154.0,4085.0,5125.0,3296.0,0.5242172493288928,0.00023720604304445722,Very Unlikely
BOULEVARD VUE,0,4156.0,11636.0,2.8,249697,1,1, River Valley,10,30.0,28.0,3504.0,4913.0,2664.0,0.3710572898748768,0.0001723872180336101,Very Unlikely
BOWMONT CENTRE,0,1472.0,1300.0,0.88,456192,0,1, Bedok,15,40.0,8.0,1215.0,1269.0,381.0,0.9208976542106884,0.37457628215071165,Unlikely
BRADDELL VIEW,0,57435.0,120613.0,2.1,579719,0,0, Toa Payoh,20,62.0,918.0,979.0,1102.0,220.0,0.518005449523122,0.43423537902081083,Possible
BREEZE BY THE EAST,0,8976.0,12566.0,1.4,465520,1,1, Bedok,16,32.0,88.0,1515.0,1577.0,668.0,1.393388465839084,0.1883717196227776,Very Unlikely
BREEZY MANSIONS,0,1021.0,1430.0,1.4,546079,0,0, Hougang,19,41.0,14.0,949.0,1067.0,516.0,0.8165872175204618,0.5364109096967097,Possible
BUCKLEY 18,0,4310.0,6034.0,1.4,309776,0,1, Novena,11,34.0,49.0,1731.0,1953.0,1126.0,0.3888365979939826,0.1409741936026694,Very Unlikely
BUCKLEY CLASSIQUE,0,6672.0,5613.0,0.84,309765,1,1, Novena,11,29.0,64.0,1991.0,2300.0,1562.0,0.508812430319957,0.08276140696431517,Very Unlikely
BUCKLEY RESIDENCE,0,763.0,1068.0,1.4,309762,0,1, Novena,11,36.0,13.0,2017.0,2017.0,894.0,0.5136333497733273,0.1355274132095585,Very Unlikely
BUKIT 828,0,184.0,459.0,2.5,678155,0,1, Bukit Panjang,23,39.48150357995227,34.0,1416.0,1773.0,1416.0,0.4531744937364657,0.33875245043820906,Unlikely
BUKIT REGENCY,0,24724.0,34581.0,1.4,588132,1,1, Bukit Timah,21,48.0,224.0,1470.0,1548.0,412.0,0.8460399514910537,0.22217322748865675,Unlikely
BULLION PARK,0,47861.0,76577.0,1.6,789094,1,1, Ang Mo Kio,26,51.0,472.0,1374.0,1610.0,318.0,0.6340950940017269,0.09965224631828828,Very Unlikely
BUONA LODGE,0,4429.0,6257.0,1.41,117686,1,1, Queenstown,5,51.0,29.0,1162.0,1162.0,320.0,0.5543478481867736,0.5300760474201403,Possible
BUONA VISTA GARDENS,0,8263.0,11385.0,1.38,117687,1,1, Queenstown,5,54.0,48.0,1302.0,1302.0,325.0,0.5669506180212399,0.45094782379378995,Possible
BURLINGTON SQUARE,0,6129.0,25742.0,4.2,189649,0,0, Rochor,7,45.0,179.0,1280.0,1548.0,313.0,0.188611412416367,0.18885358898379878,Very Unlikely
BUTTERWORTH 33,0,985.0,2757.0,2.8,439442,0,1, Geylang,15,37.0,2.0,1123.0,1134.0,465.0,0.6582744114423272,0.42527823380232205,Possible
BUTTERWORTH 8,0,9790.0,27412.0,2.8,439421,1,1, Geylang,15,39.0,216.0,1741.0,1812.0,556.0,0.7269973119638016,0.138359656800816,Very Unlikely
BUTTERWORTH VIEW,0,2213.0,6195.0,2.8,439431,0,1, Geylang,15,44.0,49.0,1480.0,1483.0,477.0,0.6482355422116107,0.33602118277448584,Unlikely
CADENCE LIGHT,0,813.0,1169.0,1.44,423833,0,1, Bedok,15,36.0,16.0,1149.0,1253.0,540.0,0.9786853874443374,0.3781336302496358,Unlikely
CAIRNHILL 16,0,1432.0,3990.0,2.8,229744,0,1, NEWTON,9,39.48150357995227,39.0,2709.0,2819.0,2587.0,0.4236319057437089,0.14481508032163923,Very Unlikely
CAIRNHILL ASTORIA,0,3587.0,10045.0,2.8,229741,0,1, Newton,9,60.0,36.0,1879.0,1913.0,384.0,0.6294918534353728,0.22328329629317342,Unlikely
CAIRNHILL CREST,0,14511.0,40623.0,2.8,229811,1,1, Newton,9,39.0,248.0,2228.0,2802.0,1032.0,0.6004157731259137,0.010770487663472333,Very Unlikely
CAIRNHILL NINE,0,9256.203754831584,21270.96451425247,2.2073144876325084,229723,0,0, Orchard,9,27.0,268.0,2533.0,2915.0,1726.0,0.4020032580796424,0.02726528984617813,Very Unlikely
CAIRNHILL PLAZA,0,12882.0,36069.0,2.8,229664,1,1, Newton,9,65.0,24.0,1897.0,2026.0,303.0,0.5813840276984095,0.0705724710103157,Very Unlikely
CAIRNHILL RESIDENCES,0,3877.0,10854.0,2.8,229774,0,1, Orchard,9,34.0,97.0,2455.0,2569.0,1195.0,0.5243357087735108,0.044704678456199805,Very Unlikely
CALARASI,0,3877.0,10855.0,2.8,328882,0,1, Novena,12,39.0,99.0,1141.0,1159.0,376.0,0.9485059658398624,0.433233125088195,Possible
CALLIDORA VILLE,0,2020.0,2828.0,1.4,425145,0,1, Bedok,15,34.0,34.0,1350.0,1355.0,705.0,1.308754607782418,0.3657702195139654,Unlikely
CAMBIO SUITES,0,2479.0,3471.0,1.4,547791,0,1, Serangoon,19,27.0,53.0,1562.0,1710.0,946.0,0.6907348219475626,0.17349870314308805,Very Unlikely
CAMBRIDGE VILLAGE,0,3563.0,4988.0,1.4,219679,1,1, Kallang,8,60.0,28.0,1174.0,1174.0,404.0,0.7519585391571896,0.6721653055358293,Likely
CAMELODGE,0,1280.0,3840.0,3.0,455006,0,1, Bedok,15,47.0,8.0,1228.0,1489.0,335.0,1.204456453063811,0.269801392283157,Unlikely
CAMELOT BY-THE-WATER,0,10453.0,29267.0,2.8,436928,1,0, Kallang,15,43.0,99.0,1736.0,1822.0,509.0,0.6042111811335521,0.08959391029346726,Very Unlikely
CANARY VILLE,0,1411.0,1975.0,1.4,423484,0,1, Bedok,15,39.0,18.0,1110.0,1113.0,516.0,0.7316307207495284,0.5039550297210914,Possible
CANBERRA RESIDENCES,0,22568.0,31595.0,1.4,768124,1,0, Sembawang,27,30.0,32.0,1024.0,1161.0,656.0,0.4980587316129883,0.14686495551921586,Very Unlikely
CANNAVILLE,0,2204.0,3084.0,1.4,429192,0,1, Marine Parade,15,50.0,23.0,1239.0,1239.0,369.0,1.210615658271553,0.5274808423341558,Possible
CANNINGHILL PIERS,0,9256.203754831584,21270.96451425247,2.2073144876325084,179882,0,0, Singapore River,6,39.48150357995227,696.0,2947.0,5360.0,2541.0,0.1173701054933253,0.0004408201528758072,Very Unlikely
CAPE ROYALE,0,21523.0,61600.0,2.86,98202,1,0, Southern Islands,4,30.0,32.0,2201.0,2800.0,2031.0,3.289917722542526,0.0035465155148540896,Very Unlikely
CARABELLE,0,22105.0,35368.0,1.6,127015,1,0, Clementi,5,34.0,338.0,1487.0,1615.0,495.0,1.058154065515175,0.16441122664723254,Very Unlikely
CARDIFF RESIDENCE,0,5860.0,3424.0,0.58,558961,1,0, Serangoon,19,29.0,163.0,1354.0,1665.0,745.0,0.4709734433260652,0.21978024549384662,Unlikely
